station_sid,same_pole_id,jorudan_code,pickup_and_dropoff_flg,stop_no,direction,stop_group_name
09559926-766d-44be-8e10-4f5563d45a4a,7716601@HiroshimaArea,,3,,びんご運動公園北門・尾道工業団地・尾道流通団地方面,きららラポール桜並木前@HiroshimaArea
34f72059-08ae-4480-bc7f-2aaa0d670cba,7716602@HiroshimaArea,,3,,尾道駅前方面,きららラポール桜並木前@HiroshimaArea
da9dcf62-472e-41fa-8816-7f51be41f59c,7716701@HiroshimaArea,,3,,各方面,西藤小学校入口@HiroshimaArea
99085474-e383-4b86-943a-d1c2cf760c13,7716801@HiroshimaArea,,3,,瀬戸田港・土生港前方面,二番潟@HiroshimaArea
c0bd431b-eb08-433f-a38c-a627cbeb32f9,7716802@HiroshimaArea,,3,,ＪＡ尾道総合病院・尾道駅前方面,二番潟@HiroshimaArea
c34a5c9a-dbf3-40b8-82a2-6bc1275fc5db,7716901@HiroshimaArea,,3,,高須車庫・瀬戸田港・東尾道駅・尾道駅前方面,田辺クリニック前@HiroshimaArea
e53656a2-f842-4de7-b44d-591b5e556659,7716902@HiroshimaArea,,3,,ＪＡ尾道総合病院・合同庁舎入口・鳴滝登山口方面,田辺クリニック前@HiroshimaArea
d61d5ac4-c583-471c-a460-774e3e313612,7717010@HiroshimaArea,,1,,土生港方面,因島総合支所前@HiroshimaArea
cae1c599-0166-4349-aefb-747b856a9f31,771702@HiroshimaArea,,3,,尾道駅前方面,因島総合支所前@HiroshimaArea
dc3bb2a5-737d-45be-b679-7f2548b5e9bb,7717001@HiroshimaArea,,3,,尾道市立大学・陽光台方面,則末@HiroshimaArea
dfce0d3e-b5f7-45f3-99b2-783e9ab6c6cf,7717002@HiroshimaArea,,3,,合同庁舎入口・尾道駅前方面,則末@HiroshimaArea
3bae6170-c4d7-42be-a679-6cf8f3b2c79d,7717101@HiroshimaArea,,3,,東尾道駅方面,バイパス東口@HiroshimaArea
ab0138f3-53dd-4cd9-8542-52e19b381a2e,77171010@HiroshimaArea,,1,,降車専用,バイパス東口@HiroshimaArea
5e9fd04c-aef5-4064-92cc-ab5dd84cb28a,7717102@HiroshimaArea,,3,,尾道駅前・尾道工業団地方面,バイパス東口@HiroshimaArea
6dbae1ab-e9cc-4a99-a4af-0ec57173add2,7717201@HiroshimaArea,,3,,尾道工業団地方面,はきもの資料館前@HiroshimaArea
a662aed4-2ba3-4ea8-ad26-8dbf5e08d497,7717202@HiroshimaArea,,3,,松永方面,はきもの資料館前@HiroshimaArea
2362f055-e54d-4bd5-97f9-d4dc2e6bebd1,7717301@HiroshimaArea,,3,,高須車庫・東尾道駅・尾道駅前方面,畠岡@HiroshimaArea
3ac01abb-9ef9-4663-b850-88291294737e,7717302@HiroshimaArea,,3,,鳴滝登山口方面,畠岡@HiroshimaArea
a08005dc-d9d8-45d2-8bc3-985f8b63a636,7717401@HiroshimaArea,,3,,潮見ヶ浜方面,馬場の鼻@HiroshimaArea
507bec95-6110-441f-8c36-acb916703d94,7717402@HiroshimaArea,,3,,向島支所方面,馬場の鼻@HiroshimaArea
33920b05-67ef-4f92-b027-743d0905854a,77176010@HiroshimaArea,,1,,降車専用,土生港前@HiroshimaArea
7036294f-7593-4c40-aa42-4ddc6fe14dfc,7717602@HiroshimaArea,,3,,尾道駅前方面,土生港前@HiroshimaArea
4162b994-c7a9-42a5-a84d-e7f69dafa20f,7717801@HiroshimaArea,,3,,尾道駅前・尾道工業団地方面,番所@HiroshimaArea
166445f6-902f-4e60-8732-8293e94c97e1,7717802@HiroshimaArea,,3,,バイパス東口・東尾道駅方面,番所@HiroshimaArea
66582033-9087-4c16-8772-757501d9778c,7717901@HiroshimaArea,,3,,各方面,東尾道駅@HiroshimaArea
6c1ddcab-ae3d-4597-983d-13e20fb6e947,77179010@HiroshimaArea,,1,,降車専用,東尾道駅@HiroshimaArea
f1639514-db7d-4d5c-b58e-8901117bdbf1,771801@HiroshimaArea,,3,,土生港方面,因島車庫前@HiroshimaArea
dc2f6224-a923-41df-9a84-a66ac92c9fc3,771802@HiroshimaArea,,3,,尾道駅前方面,因島車庫前@HiroshimaArea
9c470205-fa28-45cb-8349-162ea9924906,7718001@HiroshimaArea,,3,,東尾道駅方面,ベイタウン入口@HiroshimaArea
478d2e99-a7e0-4487-bbc1-29c30bb5c2a9,7718002@HiroshimaArea,,3,,尾道駅前方面,ベイタウン入口@HiroshimaArea
82157358-d79f-41fe-8ecf-96060c5c00e6,7718101@HiroshimaArea,,3,,三美園・尾道駅前方面,東高前@HiroshimaArea
8e01bd9e-342e-4d3d-8eae-1ca1f9cce227,7718201@HiroshimaArea,,3,,東尾道駅方面,原田内科前@HiroshimaArea
8a9218cd-78d9-4eeb-a13a-db2914b81d1a,7718202@HiroshimaArea,,3,,バイパス東口・尾道駅前・尾道工業団地・鳴滝登山口方面,原田内科前@HiroshimaArea
f5e1395d-c528-424b-a47e-f7f234acc878,7718301@HiroshimaArea,,3,,瀬戸田港・土生港前方面,尾道学園前@HiroshimaArea
753a78fb-649c-4d55-8089-f9a369f81915,7718302@HiroshimaArea,,3,,ＪＡ尾道総合病院・向島支所・江の浦・潮見ヶ浜・尾道駅前方面,尾道学園前@HiroshimaArea
ee599260-5d23-4439-8293-c7c328da35ac,7718401@HiroshimaArea,,3,,向島支所・江の浦方面,干汐@HiroshimaArea
56b5f741-7940-4fb9-a658-64358ad0939c,7718501@HiroshimaArea,,3,,向島支所・江の浦方面,干汐口@HiroshimaArea
347929d0-aed6-434c-8eb6-3ae5c598835f,7718601@HiroshimaArea,,3,,向島支所・江の浦方面,干汐新開@HiroshimaArea
a32fa9d5-fad4-45b8-8de1-d97702ab2bb7,7718701@HiroshimaArea,,3,,びんご運動公園北門・尾道工業団地・尾道流通団地方面,日比小前@HiroshimaArea
31814bbc-be88-4d90-83fc-fc2d40ff4fda,7718702@HiroshimaArea,,3,,高須車庫・尾道駅前方面,日比小前@HiroshimaArea
77850523-8b58-4de6-936c-3987ce3efbd2,77189010@HiroshimaArea,,1,,降車専用,びんご運動公園@HiroshimaArea
730b96f7-b46c-4b77-92ce-bd2d617a048a,771901@HiroshimaArea,,3,,尾道市立大学・陽光台方面,栗原小学校前@HiroshimaArea
9af5471d-14a1-4683-bf5a-cc8b609b9cda,771902@HiroshimaArea,,3,,尾道駅前・合同庁舎入口方面,栗原小学校前@HiroshimaArea
6df81154-0903-4b2f-a7a5-f68048b1c62d,7719001@HiroshimaArea,,3,,如水館前・尾道駅前方面,深下組@HiroshimaArea
a3433c57-5891-4e8b-a3a4-014cc1ad435a,7719101@HiroshimaArea,,3,,びんご運動公園北門・尾道工業団地・尾道流通団地方面,福祉センター前（尾道市）@HiroshimaArea
9f8b3a0a-2724-446b-9195-3e059b0fe7f7,7719102@HiroshimaArea,,3,,高須車庫・尾道駅前方面,福祉センター前（尾道市）@HiroshimaArea
7e806b33-81f4-48de-95c9-d639596d3cdd,7719201@HiroshimaArea,,3,,尾道駅前・尾道工業団地方面,ふくしむら@HiroshimaArea
7b28009b-0f73-42eb-904b-641f12887860,7719202@HiroshimaArea,,3,,東尾道駅方面,ふくしむら@HiroshimaArea
f4582edf-1e2d-4425-a41c-fdbb86bb9c1a,7719301@HiroshimaArea,,3,,東尾道駅方面,フジグラン前（尾道市）@HiroshimaArea
d8328f7f-115e-425b-af5a-4bb392803eae,7719302@HiroshimaArea,,3,,尾道駅前方面,フジグラン前（尾道市）@HiroshimaArea
d795f960-abff-4377-b69e-b5a7de889d54,7719401@HiroshimaArea,,3,,各方面,芙美子像前@HiroshimaArea
c860a20c-6dca-4773-9e41-c3cffb877a7b,7719402@HiroshimaArea,,3,,尾道駅前方面,芙美子像前@HiroshimaArea
7a2736d9-cc93-403f-b0cc-52b16dbfaf1d,7719501@HiroshimaArea,,3,1,三美園方面,プレス工業前@HiroshimaArea
59db85d6-ba7d-4067-870c-84ea11207807,7719502@HiroshimaArea,,3,2,尾道駅前方面,プレス工業前@HiroshimaArea
b6e5c9c7-24fc-4a98-a217-689c4bc0ce9f,7719503@HiroshimaArea,,3,3,尾道工業団地方面,プレス工業前@HiroshimaArea
b4003850-844f-4bfe-b0f0-693f501e5287,7719504@HiroshimaArea,,3,4,東尾道駅方面,プレス工業前@HiroshimaArea
5a62eddc-ae9d-4c7e-b719-9606f8be63ae,7719601@HiroshimaArea,,3,1,高須車庫・市民病院・瀬戸田港・土生港前・東尾道駅方面,防地口@HiroshimaArea
1a4aca99-1752-4211-a09d-7f3497fdf8fe,77196010@HiroshimaArea,,1,,尾道駅前方面,防地口@HiroshimaArea
905d662b-bedc-40f8-b25b-c06fa35e74ba,7719602@HiroshimaArea,,3,2,尾道駅前方面,防地口@HiroshimaArea
c3ebf9f0-9da6-4239-b327-2d8e203fdeda,7719603@HiroshimaArea,,3,3,三美園方面,防地口@HiroshimaArea
e0c6651a-b33a-4c45-b517-7f5b63e75c08,7719604@HiroshimaArea,,3,4,（市役所経由）尾道駅前方面,防地口@HiroshimaArea
e25632c3-710f-478c-9c5a-ba20cdd1c7d3,7719701@HiroshimaArea,,3,,各方面,ﾎﾞｰﾄﾚｰｽﾁｹｯﾄｼｮｯﾌﾟ尾道@HiroshimaArea
91d89b11-1bc5-448b-b162-5c4754a5add6,7719801@HiroshimaArea,,3,,如水館前方面,尾道インター入口@HiroshimaArea
fac00d15-330c-4cf3-ad91-b72a6778a95f,7719802@HiroshimaArea,,3,,尾道駅前方面,尾道インター入口@HiroshimaArea
