table_name,field_name,language,translation,record_id,record_sub_id,field_value,station_sid,course_sid
stops,stop_name,zh-tw,東西橋,150 1,,,e80a14a4-827c-4856-a1c7-8b030deade70,
stops,stop_name,ja,東西橋,150 2,,,2f6346b7-215d-4ec9-b004-d8c2e5eb496e,
stops,stop_name,ja-Hrkt,トウザイバシ,150 2,,,2f6346b7-215d-4ec9-b004-d8c2e5eb496e,
stops,stop_name,en,Tozaibashi,150 2,,,2f6346b7-215d-4ec9-b004-d8c2e5eb496e,
stops,stop_name,ko,도자이바시,150 2,,,2f6346b7-215d-4ec9-b004-d8c2e5eb496e,
stops,stop_name,zh-cn,东西桥,150 2,,,2f6346b7-215d-4ec9-b004-d8c2e5eb496e,
stops,stop_name,zh-tw,東西橋,150 2,,,2f6346b7-215d-4ec9-b004-d8c2e5eb496e,
stops,stop_name,ja,徳島,151 1,,,641152d5-9950-41fe-8fdd-d0630e5f6da5,
stops,stop_name,ja-Hrkt,トクシマ,151 1,,,641152d5-9950-41fe-8fdd-d0630e5f6da5,
stops,stop_name,en,Tokushima,151 1,,,641152d5-9950-41fe-8fdd-d0630e5f6da5,
stops,stop_name,ko,도쿠시마,151 1,,,641152d5-9950-41fe-8fdd-d0630e5f6da5,
stops,stop_name,zh-cn,德岛,151 1,,,641152d5-9950-41fe-8fdd-d0630e5f6da5,
stops,stop_name,zh-tw,德島,151 1,,,641152d5-9950-41fe-8fdd-d0630e5f6da5,
stops,stop_name,ja,徳島,151 2,,,b0548900-0604-4adb-bc33-2383edc688ed,
stops,stop_name,ja-Hrkt,トクシマ,151 2,,,b0548900-0604-4adb-bc33-2383edc688ed,
stops,stop_name,en,Tokushima,151 2,,,b0548900-0604-4adb-bc33-2383edc688ed,
stops,stop_name,ko,도쿠시마,151 2,,,b0548900-0604-4adb-bc33-2383edc688ed,
stops,stop_name,zh-cn,德岛,151 2,,,b0548900-0604-4adb-bc33-2383edc688ed,
stops,stop_name,zh-tw,德島,151 2,,,b0548900-0604-4adb-bc33-2383edc688ed,
stops,stop_name,ja,鳴滝登山口,152 1,,,926fa6ee-faa4-4a43-968a-fa59131fb3b1,
stops,stop_name,ja-Hrkt,ナルタキトザングチ,152 1,,,926fa6ee-faa4-4a43-968a-fa59131fb3b1,
stops,stop_name,en,Narutaki Tozanguchi,152 1,,,926fa6ee-faa4-4a43-968a-fa59131fb3b1,
stops,stop_name,ko,나루타키 토잔구치,152 1,,,926fa6ee-faa4-4a43-968a-fa59131fb3b1,
stops,stop_name,zh-cn,鸣泷登山口,152 1,,,926fa6ee-faa4-4a43-968a-fa59131fb3b1,
stops,stop_name,zh-tw,鳴瀧登山口,152 1,,,926fa6ee-faa4-4a43-968a-fa59131fb3b1,
stops,stop_name,ja,鳴滝登山口,152 10,,,fe36379f-873d-49b1-b90b-0e4daf04d8aa,
stops,stop_name,ja-Hrkt,ナルタキトザングチ,152 10,,,fe36379f-873d-49b1-b90b-0e4daf04d8aa,
stops,stop_name,en,Narutaki Tozanguchi,152 10,,,fe36379f-873d-49b1-b90b-0e4daf04d8aa,
stops,stop_name,ko,나루타키 토잔구치,152 10,,,fe36379f-873d-49b1-b90b-0e4daf04d8aa,
stops,stop_name,zh-cn,鸣泷登山口,152 10,,,fe36379f-873d-49b1-b90b-0e4daf04d8aa,
stops,stop_name,zh-tw,鳴瀧登山口,152 10,,,fe36379f-873d-49b1-b90b-0e4daf04d8aa,
stops,stop_name,ja,長江一丁目,153 1,,,2f5ce150-89c3-49c2-8fa4-3ea72bb0a827,
stops,stop_name,ja-Hrkt,ナガエイッチョウメ,153 1,,,2f5ce150-89c3-49c2-8fa4-3ea72bb0a827,
stops,stop_name,en,Nagae-itchome (Nagae 1),153 1,,,2f5ce150-89c3-49c2-8fa4-3ea72bb0a827,
stops,stop_name,ko,나가에 1초메,153 1,,,2f5ce150-89c3-49c2-8fa4-3ea72bb0a827,
stops,stop_name,zh-cn,长江一丁目,153 1,,,2f5ce150-89c3-49c2-8fa4-3ea72bb0a827,
stops,stop_name,zh-tw,長江一丁目,153 1,,,2f5ce150-89c3-49c2-8fa4-3ea72bb0a827,
stops,stop_name,ja,長江一丁目,153 2,,,f36dfd79-82a0-47bc-9af8-034bf1f7ee66,
stops,stop_name,ja-Hrkt,ナガエイッチョウメ,153 2,,,f36dfd79-82a0-47bc-9af8-034bf1f7ee66,
stops,stop_name,en,Nagae-itchome (Nagae 1),153 2,,,f36dfd79-82a0-47bc-9af8-034bf1f7ee66,
stops,stop_name,ko,나가에 1초메,153 2,,,f36dfd79-82a0-47bc-9af8-034bf1f7ee66,
stops,stop_name,zh-cn,长江一丁目,153 2,,,f36dfd79-82a0-47bc-9af8-034bf1f7ee66,
stops,stop_name,zh-tw,長江一丁目,153 2,,,f36dfd79-82a0-47bc-9af8-034bf1f7ee66,
stops,stop_name,ja,長江口,154 1,,,877c6199-bb5a-4ebb-b035-b0b87a788d8f,
stops,stop_name,ja-Hrkt,ナガエグチ,154 1,,,877c6199-bb5a-4ebb-b035-b0b87a788d8f,
stops,stop_name,en,Nagae-guchi,154 1,,,877c6199-bb5a-4ebb-b035-b0b87a788d8f,
stops,stop_name,ko,나가에구치,154 1,,,877c6199-bb5a-4ebb-b035-b0b87a788d8f,
stops,stop_name,zh-cn,长江口,154 1,,,877c6199-bb5a-4ebb-b035-b0b87a788d8f,
stops,stop_name,zh-tw,長江口,154 1,,,877c6199-bb5a-4ebb-b035-b0b87a788d8f,
stops,stop_name,ja,長江口,154 10,,,fb087bd6-4504-4122-be84-31753e8d7129,
stops,stop_name,ja-Hrkt,ナガエグチ,154 10,,,fb087bd6-4504-4122-be84-31753e8d7129,
stops,stop_name,en,Nagae-guchi,154 10,,,fb087bd6-4504-4122-be84-31753e8d7129,
stops,stop_name,ko,나가에구치,154 10,,,fb087bd6-4504-4122-be84-31753e8d7129,
stops,stop_name,zh-cn,长江口,154 10,,,fb087bd6-4504-4122-be84-31753e8d7129,
stops,stop_name,zh-tw,長江口,154 10,,,fb087bd6-4504-4122-be84-31753e8d7129,
stops,stop_name,ja,長江口,154 2,,,be1c8034-9c29-4960-8637-827b4a17b2ea,
stops,stop_name,ja-Hrkt,ナガエグチ,154 2,,,be1c8034-9c29-4960-8637-827b4a17b2ea,
stops,stop_name,en,Nagae-guchi,154 2,,,be1c8034-9c29-4960-8637-827b4a17b2ea,
stops,stop_name,ko,나가에구치,154 2,,,be1c8034-9c29-4960-8637-827b4a17b2ea,
stops,stop_name,zh-cn,长江口,154 2,,,be1c8034-9c29-4960-8637-827b4a17b2ea,
stops,stop_name,zh-tw,長江口,154 2,,,be1c8034-9c29-4960-8637-827b4a17b2ea,
stops,stop_name,ja,長江口,154 3,,,1fecf40b-fe8d-46a4-85d5-00b65297c9cc,
stops,stop_name,ja-Hrkt,ナガエグチ,154 3,,,1fecf40b-fe8d-46a4-85d5-00b65297c9cc,
stops,stop_name,en,Nagae-guchi,154 3,,,1fecf40b-fe8d-46a4-85d5-00b65297c9cc,
stops,stop_name,ko,나가에구치,154 3,,,1fecf40b-fe8d-46a4-85d5-00b65297c9cc,
stops,stop_name,zh-cn,长江口,154 3,,,1fecf40b-fe8d-46a4-85d5-00b65297c9cc,
stops,stop_name,zh-tw,長江口,154 3,,,1fecf40b-fe8d-46a4-85d5-00b65297c9cc,
stops,stop_name,ja,長江口,154 4,,,10c99971-dd25-48f5-8813-58d02ab8b538,
stops,stop_name,ja-Hrkt,ナガエグチ,154 4,,,10c99971-dd25-48f5-8813-58d02ab8b538,
stops,stop_name,en,Nagae-guchi,154 4,,,10c99971-dd25-48f5-8813-58d02ab8b538,
stops,stop_name,ko,나가에구치,154 4,,,10c99971-dd25-48f5-8813-58d02ab8b538,
stops,stop_name,zh-cn,长江口,154 4,,,10c99971-dd25-48f5-8813-58d02ab8b538,
stops,stop_name,zh-tw,長江口,154 4,,,10c99971-dd25-48f5-8813-58d02ab8b538,
stops,stop_name,ja,尾道長江郵便局前,156 1,,,a0379d21-1d3f-4c2e-ac7d-bc9f8c52c806,
stops,stop_name,ja-Hrkt,オノミチナガエユウビンキョクマエ,156 1,,,a0379d21-1d3f-4c2e-ac7d-bc9f8c52c806,
stops,stop_name,en,Onomichi Nagae Yubinkyoku-mae (Onomichi Nagae Post Office),156 1,,,a0379d21-1d3f-4c2e-ac7d-bc9f8c52c806,
stops,stop_name,ko,오노미치 나가에 우체국 마에,156 1,,,a0379d21-1d3f-4c2e-ac7d-bc9f8c52c806,
stops,stop_name,zh-cn,尾道长江邮局前,156 1,,,a0379d21-1d3f-4c2e-ac7d-bc9f8c52c806,
stops,stop_name,zh-tw,尾道長江郵局前,156 1,,,a0379d21-1d3f-4c2e-ac7d-bc9f8c52c806,
stops,stop_name,ja,尾道長江郵便局前,156 2,,,c469f8cf-6e94-46e2-92f8-9fb5257b0c61,
stops,stop_name,ja-Hrkt,オノミチナガエユウビンキョクマエ,156 2,,,c469f8cf-6e94-46e2-92f8-9fb5257b0c61,
stops,stop_name,en,Onomichi Nagae Yubinkyoku-mae (Onomichi Nagae Post Office),156 2,,,c469f8cf-6e94-46e2-92f8-9fb5257b0c61,
stops,stop_name,ko,오노미치 나가에 우체국 마에,156 2,,,c469f8cf-6e94-46e2-92f8-9fb5257b0c61,
stops,stop_name,zh-cn,尾道长江邮局前,156 2,,,c469f8cf-6e94-46e2-92f8-9fb5257b0c61,
stops,stop_name,zh-tw,尾道長江郵局前,156 2,,,c469f8cf-6e94-46e2-92f8-9fb5257b0c61,
stops,stop_name,ja,みなと小学校下,157 1,,,cede1157-730e-4d8f-b7bc-4bcab0266455,
stops,stop_name,ja-Hrkt,ミナトショウカッコウシタ,157 1,,,cede1157-730e-4d8f-b7bc-4bcab0266455,
stops,stop_name,en,Minato Shogakko-shita (Minato Elementary School-Shita),157 1,,,cede1157-730e-4d8f-b7bc-4bcab0266455,
stops,stop_name,ko,미나토 초등학교 시타,157 1,,,cede1157-730e-4d8f-b7bc-4bcab0266455,
stops,stop_name,zh-cn,港小学下,157 1,,,cede1157-730e-4d8f-b7bc-4bcab0266455,
stops,stop_name,zh-tw,港小學下,157 1,,,cede1157-730e-4d8f-b7bc-4bcab0266455,
stops,stop_name,ja,みなと小学校下,157 2,,,05547cfd-afab-4f6b-b446-92ca72a53972,
stops,stop_name,ja-Hrkt,ミナトショウカッコウシタ,157 2,,,05547cfd-afab-4f6b-b446-92ca72a53972,
stops,stop_name,en,Minato Shogakko-shita (Minato Elementary School-Shita),157 2,,,05547cfd-afab-4f6b-b446-92ca72a53972,
stops,stop_name,ko,미나토 초등학교 시타,157 2,,,05547cfd-afab-4f6b-b446-92ca72a53972,
stops,stop_name,zh-cn,港小学下,157 2,,,05547cfd-afab-4f6b-b446-92ca72a53972,
stops,stop_name,zh-tw,港小學下,157 2,,,05547cfd-afab-4f6b-b446-92ca72a53972,
stops,stop_name,ja,長江二丁目,158 1,,,db0b441c-ce28-41ef-8c81-e5a2b8845e66,
stops,stop_name,ja-Hrkt,ナガエニチョウメ,158 1,,,db0b441c-ce28-41ef-8c81-e5a2b8845e66,
stops,stop_name,en,Nagae-nichome (Nagae 2),158 1,,,db0b441c-ce28-41ef-8c81-e5a2b8845e66,
stops,stop_name,ko,나가에 2초메,158 1,,,db0b441c-ce28-41ef-8c81-e5a2b8845e66,
stops,stop_name,zh-cn,长江二丁目,158 1,,,db0b441c-ce28-41ef-8c81-e5a2b8845e66,
stops,stop_name,zh-tw,長江二丁目,158 1,,,db0b441c-ce28-41ef-8c81-e5a2b8845e66,
stops,stop_name,ja,長江二丁目,158 2,,,d00a1b4c-a404-4143-90c7-a39957fe0db1,
stops,stop_name,ja-Hrkt,ナガエニチョウメ,158 2,,,d00a1b4c-a404-4143-90c7-a39957fe0db1,
stops,stop_name,en,Nagae-nichome (Nagae 2),158 2,,,d00a1b4c-a404-4143-90c7-a39957fe0db1,
stops,stop_name,ko,나가에 2초메,158 2,,,d00a1b4c-a404-4143-90c7-a39957fe0db1,
stops,stop_name,zh-cn,长江二丁目,158 2,,,d00a1b4c-a404-4143-90c7-a39957fe0db1,
stops,stop_name,zh-tw,長江二丁目,158 2,,,d00a1b4c-a404-4143-90c7-a39957fe0db1,
stops,stop_name,ja,中越,159 1,,,b72294db-b6e1-46a0-baf7-adc3fbd6db45,
stops,stop_name,ja-Hrkt,ナカゴシ,159 1,,,b72294db-b6e1-46a0-baf7-adc3fbd6db45,
stops,stop_name,en,Nakagoshi,159 1,,,b72294db-b6e1-46a0-baf7-adc3fbd6db45,
stops,stop_name,ko,나카고시,159 1,,,b72294db-b6e1-46a0-baf7-adc3fbd6db45,
stops,stop_name,zh-cn,中越,159 1,,,b72294db-b6e1-46a0-baf7-adc3fbd6db45,
stops,stop_name,zh-tw,中越,159 1,,,b72294db-b6e1-46a0-baf7-adc3fbd6db45,
stops,stop_name,ja,中越,159 2,,,54397c1a-4af1-4043-822b-f7f3a4b9c876,
stops,stop_name,ja-Hrkt,ナカゴシ,159 2,,,54397c1a-4af1-4043-822b-f7f3a4b9c876,
stops,stop_name,en,Nakagoshi,159 2,,,54397c1a-4af1-4043-822b-f7f3a4b9c876,
stops,stop_name,ko,나카고시,159 2,,,54397c1a-4af1-4043-822b-f7f3a4b9c876,
stops,stop_name,zh-cn,中越,159 2,,,54397c1a-4af1-4043-822b-f7f3a4b9c876,
stops,stop_name,zh-tw,中越,159 2,,,54397c1a-4af1-4043-822b-f7f3a4b9c876,
stops,stop_name,ja,因島大橋,16 1,,,46610519-9742-4e1d-bdbf-fd057dcd6a9b,
stops,stop_name,ja-Hrkt,インノシマオオハシ,16 1,,,46610519-9742-4e1d-bdbf-fd057dcd6a9b,
stops,stop_name,en,Innoshima-ohashi (Innoshima Bridge),16 1,,,46610519-9742-4e1d-bdbf-fd057dcd6a9b,
stops,stop_name,ko,인노시마 대교,16 1,,,46610519-9742-4e1d-bdbf-fd057dcd6a9b,
stops,stop_name,zh-cn,因岛大桥,16 1,,,46610519-9742-4e1d-bdbf-fd057dcd6a9b,
stops,stop_name,zh-tw,因島大橋,16 1,,,46610519-9742-4e1d-bdbf-fd057dcd6a9b,
stops,stop_name,ja,因島大橋,16 2,,,b7dd1c10-658a-4cc6-97bf-46a35473640c,
stops,stop_name,ja-Hrkt,インノシマオオハシ,16 2,,,b7dd1c10-658a-4cc6-97bf-46a35473640c,
stops,stop_name,en,Innoshima-ohashi (Innoshima Bridge),16 2,,,b7dd1c10-658a-4cc6-97bf-46a35473640c,
stops,stop_name,ko,인노시마 대교,16 2,,,b7dd1c10-658a-4cc6-97bf-46a35473640c,
stops,stop_name,zh-cn,因岛大桥,16 2,,,b7dd1c10-658a-4cc6-97bf-46a35473640c,
stops,stop_name,zh-tw,因島大橋,16 2,,,b7dd1c10-658a-4cc6-97bf-46a35473640c,
stops,stop_name,ja,中州,160 1,,,eee0bc30-03c2-4ec3-8188-c0d8816f0e47,
stops,stop_name,ja-Hrkt,ナカス,160 1,,,eee0bc30-03c2-4ec3-8188-c0d8816f0e47,
stops,stop_name,en,Nakasu,160 1,,,eee0bc30-03c2-4ec3-8188-c0d8816f0e47,
stops,stop_name,ko,나카스,160 1,,,eee0bc30-03c2-4ec3-8188-c0d8816f0e47,
stops,stop_name,zh-cn,中洲,160 1,,,eee0bc30-03c2-4ec3-8188-c0d8816f0e47,
stops,stop_name,zh-tw,中洲,160 1,,,eee0bc30-03c2-4ec3-8188-c0d8816f0e47,
stops,stop_name,ja,なかた美術館前,161 1,,,11ceb942-ec6d-4d5d-8c7b-f903c645eb49,
stops,stop_name,ja-Hrkt,ナカタビジュツカンマ,161 1,,,11ceb942-ec6d-4d5d-8c7b-f903c645eb49,
stops,stop_name,en,Nakata Bijutsukan-mae (Nakata Art Museum),161 1,,,11ceb942-ec6d-4d5d-8c7b-f903c645eb49,
stops,stop_name,ko,나카타 미술관,161 1,,,11ceb942-ec6d-4d5d-8c7b-f903c645eb49,
stops,stop_name,zh-cn,中田美术馆前,161 1,,,11ceb942-ec6d-4d5d-8c7b-f903c645eb49,
stops,stop_name,zh-tw,中田美術館前,161 1,,,11ceb942-ec6d-4d5d-8c7b-f903c645eb49,
stops,stop_name,ja,なかた美術館前,161 2,,,a77571de-ede7-4303-800a-d3c7b2cdbcc9,
stops,stop_name,ja-Hrkt,ナカタビジュツカンマ,161 2,,,a77571de-ede7-4303-800a-d3c7b2cdbcc9,
stops,stop_name,en,Nakata Bijutsukan-mae (Nakata Art Museum),161 2,,,a77571de-ede7-4303-800a-d3c7b2cdbcc9,
stops,stop_name,ko,나카타 미술관,161 2,,,a77571de-ede7-4303-800a-d3c7b2cdbcc9,
stops,stop_name,zh-cn,中田美术馆前,161 2,,,a77571de-ede7-4303-800a-d3c7b2cdbcc9,
stops,stop_name,zh-tw,中田美術館前,161 2,,,a77571de-ede7-4303-800a-d3c7b2cdbcc9,
stops,stop_name,ja,中富浜,162 1,,,5062c019-2c47-466d-950c-115ab5997f27,
stops,stop_name,ja-Hrkt,ナカトミハマ,162 1,,,5062c019-2c47-466d-950c-115ab5997f27,
stops,stop_name,en,Naka-tomihama,162 1,,,5062c019-2c47-466d-950c-115ab5997f27,
stops,stop_name,ko,나카 토미하마,162 1,,,5062c019-2c47-466d-950c-115ab5997f27,
stops,stop_name,zh-cn,中富浜,162 1,,,5062c019-2c47-466d-950c-115ab5997f27,
stops,stop_name,zh-tw,中富濱,162 1,,,5062c019-2c47-466d-950c-115ab5997f27,
stops,stop_name,ja,中野,163 1,,,e74e0c41-5efa-4a82-840b-e759f263f0db,
stops,stop_name,ja-Hrkt,ナカノ,163 1,,,e74e0c41-5efa-4a82-840b-e759f263f0db,
stops,stop_name,en,Nakano,163 1,,,e74e0c41-5efa-4a82-840b-e759f263f0db,
stops,stop_name,ko,나카노,163 1,,,e74e0c41-5efa-4a82-840b-e759f263f0db,
stops,stop_name,zh-cn,中野,163 1,,,e74e0c41-5efa-4a82-840b-e759f263f0db,
stops,stop_name,zh-tw,中野,163 1,,,e74e0c41-5efa-4a82-840b-e759f263f0db,
stops,stop_name,ja,西御所,164 1,,,ef0c3393-6bca-4f81-8c58-4928c735d5c7,
stops,stop_name,ja-Hrkt,ニシゴショ,164 1,,,ef0c3393-6bca-4f81-8c58-4928c735d5c7,
stops,stop_name,en,Nishi-gosho,164 1,,,ef0c3393-6bca-4f81-8c58-4928c735d5c7,
stops,stop_name,ko,니시 고쇼,164 1,,,ef0c3393-6bca-4f81-8c58-4928c735d5c7,
stops,stop_name,zh-cn,西御所,164 1,,,ef0c3393-6bca-4f81-8c58-4928c735d5c7,
stops,stop_name,zh-tw,西禦所,164 1,,,ef0c3393-6bca-4f81-8c58-4928c735d5c7,
stops,stop_name,ja,西御所,164 2,,,cc70aa67-cec0-4a1f-8052-f2df76a5031d,
stops,stop_name,ja-Hrkt,ニシゴショ,164 2,,,cc70aa67-cec0-4a1f-8052-f2df76a5031d,
stops,stop_name,en,Nishi-gosho,164 2,,,cc70aa67-cec0-4a1f-8052-f2df76a5031d,
stops,stop_name,ko,니시 고쇼,164 2,,,cc70aa67-cec0-4a1f-8052-f2df76a5031d,
stops,stop_name,zh-cn,西御所,164 2,,,cc70aa67-cec0-4a1f-8052-f2df76a5031d,
stops,stop_name,zh-tw,西禦所,164 2,,,cc70aa67-cec0-4a1f-8052-f2df76a5031d,
stops,stop_name,ja,西富浜,165 1,,,24eea661-c1c4-49e1-962c-327af1d600ba,
stops,stop_name,ja-Hrkt,ニシトミハマ,165 1,,,24eea661-c1c4-49e1-962c-327af1d600ba,
stops,stop_name,en,Nishi-tomihama,165 1,,,24eea661-c1c4-49e1-962c-327af1d600ba,
stops,stop_name,ko,니시토미하마,165 1,,,24eea661-c1c4-49e1-962c-327af1d600ba,
stops,stop_name,zh-cn,西富浜,165 1,,,24eea661-c1c4-49e1-962c-327af1d600ba,
stops,stop_name,zh-tw,西富濱,165 1,,,24eea661-c1c4-49e1-962c-327af1d600ba,
stops,stop_name,ja,きららラポール桜並木前,166 1,,,09559926-766d-44be-8e10-4f5563d45a4a,
stops,stop_name,ja-Hrkt,キラララポールサクラナミキマエ,166 1,,,09559926-766d-44be-8e10-4f5563d45a4a,
stops,stop_name,en,Kirara Rapport Sakuranamiki-mae,166 1,,,09559926-766d-44be-8e10-4f5563d45a4a,
stops,stop_name,ko,키라라 라포루 사쿠라나미키 마에,166 1,,,09559926-766d-44be-8e10-4f5563d45a4a,
stops,stop_name,zh-cn,KIRARA Rapport 樱并木前,166 1,,,09559926-766d-44be-8e10-4f5563d45a4a,
stops,stop_name,zh-tw,KIRARA Rapport 櫻並木前,166 1,,,09559926-766d-44be-8e10-4f5563d45a4a,
stops,stop_name,ja,きららラポール桜並木前,166 2,,,34f72059-08ae-4480-bc7f-2aaa0d670cba,
stops,stop_name,ja-Hrkt,キラララポールサクラナミキマエ,166 2,,,34f72059-08ae-4480-bc7f-2aaa0d670cba,
stops,stop_name,en,Kirara Rapport Sakuranamiki-mae,166 2,,,34f72059-08ae-4480-bc7f-2aaa0d670cba,
stops,stop_name,ko,키라라 라포루 사쿠라나미키 마에,166 2,,,34f72059-08ae-4480-bc7f-2aaa0d670cba,
stops,stop_name,zh-cn,KIRARA Rapport 樱并木前,166 2,,,34f72059-08ae-4480-bc7f-2aaa0d670cba,
stops,stop_name,zh-tw,KIRARA Rapport 櫻並木前,166 2,,,34f72059-08ae-4480-bc7f-2aaa0d670cba,
stops,stop_name,ja,西藤小学校入口,167 1,,,da9dcf62-472e-41fa-8816-7f51be41f59c,
stops,stop_name,ja-Hrkt,ニシフジショウガッコウイリグチ,167 1,,,da9dcf62-472e-41fa-8816-7f51be41f59c,
stops,stop_name,en,Nishifuji Shogakko-iriguchi(Nishifuji Elementary School Entrance),167 1,,,da9dcf62-472e-41fa-8816-7f51be41f59c,
stops,stop_name,ko,니시후지 초등학교 입구,167 1,,,da9dcf62-472e-41fa-8816-7f51be41f59c,
stops,stop_name,zh-cn,西藤小学入口,167 1,,,da9dcf62-472e-41fa-8816-7f51be41f59c,
stops,stop_name,zh-tw,西藤小學入口,167 1,,,da9dcf62-472e-41fa-8816-7f51be41f59c,
stops,stop_name,ja,二番潟,168 1,,,99085474-e383-4b86-943a-d1c2cf760c13,
stops,stop_name,ja-Hrkt,ニバンガタ,168 1,,,99085474-e383-4b86-943a-d1c2cf760c13,
stops,stop_name,en,Nibangata,168 1,,,99085474-e383-4b86-943a-d1c2cf760c13,
stops,stop_name,ko,니반가타,168 1,,,99085474-e383-4b86-943a-d1c2cf760c13,
stops,stop_name,zh-cn,二番潟,168 1,,,99085474-e383-4b86-943a-d1c2cf760c13,
stops,stop_name,zh-tw,二番潟,168 1,,,99085474-e383-4b86-943a-d1c2cf760c13,
stops,stop_name,ja,二番潟,168 2,,,c0bd431b-eb08-433f-a38c-a627cbeb32f9,
stops,stop_name,ja-Hrkt,ニバンガタ,168 2,,,c0bd431b-eb08-433f-a38c-a627cbeb32f9,
stops,stop_name,en,Nibangata,168 2,,,c0bd431b-eb08-433f-a38c-a627cbeb32f9,
stops,stop_name,ko,니반가타,168 2,,,c0bd431b-eb08-433f-a38c-a627cbeb32f9,
stops,stop_name,zh-cn,二番潟,168 2,,,c0bd431b-eb08-433f-a38c-a627cbeb32f9,
stops,stop_name,zh-tw,二番潟,168 2,,,c0bd431b-eb08-433f-a38c-a627cbeb32f9,
stops,stop_name,ja,田辺クリニック前,169 1,,,c34a5c9a-dbf3-40b8-82a2-6bc1275fc5db,
stops,stop_name,ja-Hrkt,タナベクリニックマエ,169 1,,,c34a5c9a-dbf3-40b8-82a2-6bc1275fc5db,
stops,stop_name,en,Tanabe Clinic-mae,169 1,,,c34a5c9a-dbf3-40b8-82a2-6bc1275fc5db,
stops,stop_name,ko,다나베 클리닉,169 1,,,c34a5c9a-dbf3-40b8-82a2-6bc1275fc5db,
stops,stop_name,zh-cn,田边诊所前前,169 1,,,c34a5c9a-dbf3-40b8-82a2-6bc1275fc5db,
stops,stop_name,zh-tw,田邊診所前前,169 1,,,c34a5c9a-dbf3-40b8-82a2-6bc1275fc5db,
stops,stop_name,ja,田辺クリニック前,169 2,,,e53656a2-f842-4de7-b44d-591b5e556659,
stops,stop_name,ja-Hrkt,タナベクリニックマエ,169 2,,,e53656a2-f842-4de7-b44d-591b5e556659,
stops,stop_name,en,Tanabe Clinic-mae,169 2,,,e53656a2-f842-4de7-b44d-591b5e556659,
stops,stop_name,ko,다나베 클리닉,169 2,,,e53656a2-f842-4de7-b44d-591b5e556659,
stops,stop_name,zh-cn,田边诊所前前,169 2,,,e53656a2-f842-4de7-b44d-591b5e556659,
stops,stop_name,zh-tw,田邊診所前前,169 2,,,e53656a2-f842-4de7-b44d-591b5e556659,
stops,stop_name,ja,因島総合支所前,17 10,,,d61d5ac4-c583-471c-a460-774e3e313612,
stops,stop_name,ja-Hrkt,インノシマソウゴウシ,17 10,,,d61d5ac4-c583-471c-a460-774e3e313612,
stops,stop_name,en,Innoshima Sogoshisho-mae (Innoshima General Branch Office),17 10,,,d61d5ac4-c583-471c-a460-774e3e313612,
stops,stop_name,ko,인노시마 종합 지소,17 10,,,d61d5ac4-c583-471c-a460-774e3e313612,
stops,stop_name,zh-cn,因岛综合支所前,17 10,,,d61d5ac4-c583-471c-a460-774e3e313612,
stops,stop_name,zh-tw,因島綜合支所前,17 10,,,d61d5ac4-c583-471c-a460-774e3e313612,
stops,stop_name,ja,因島総合支所前,17 2,,,cae1c599-0166-4349-aefb-747b856a9f31,
stops,stop_name,ja-Hrkt,インノシマソウゴウシ,17 2,,,cae1c599-0166-4349-aefb-747b856a9f31,
stops,stop_name,en,Innoshima Sogoshisho-mae (Innoshima General Branch Office),17 2,,,cae1c599-0166-4349-aefb-747b856a9f31,
stops,stop_name,ko,인노시마 종합 지소,17 2,,,cae1c599-0166-4349-aefb-747b856a9f31,
stops,stop_name,zh-cn,因岛综合支所前,17 2,,,cae1c599-0166-4349-aefb-747b856a9f31,
stops,stop_name,zh-tw,因島綜合支所前,17 2,,,cae1c599-0166-4349-aefb-747b856a9f31,
stops,stop_name,ja,則末,170 1,,,dc3bb2a5-737d-45be-b679-7f2548b5e9bb,
stops,stop_name,ja-Hrkt,ノリスエ,170 1,,,dc3bb2a5-737d-45be-b679-7f2548b5e9bb,
stops,stop_name,en,Norisue,170 1,,,dc3bb2a5-737d-45be-b679-7f2548b5e9bb,
stops,stop_name,ko,노리스에,170 1,,,dc3bb2a5-737d-45be-b679-7f2548b5e9bb,
stops,stop_name,zh-cn,则末,170 1,,,dc3bb2a5-737d-45be-b679-7f2548b5e9bb,
stops,stop_name,zh-tw,則末,170 1,,,dc3bb2a5-737d-45be-b679-7f2548b5e9bb,
stops,stop_name,ja,則末,170 2,,,dfce0d3e-b5f7-45f3-99b2-783e9ab6c6cf,
stops,stop_name,ja-Hrkt,ノリスエ,170 2,,,dfce0d3e-b5f7-45f3-99b2-783e9ab6c6cf,
stops,stop_name,en,Norisue,170 2,,,dfce0d3e-b5f7-45f3-99b2-783e9ab6c6cf,
stops,stop_name,ko,노리스에,170 2,,,dfce0d3e-b5f7-45f3-99b2-783e9ab6c6cf,
stops,stop_name,zh-cn,则末,170 2,,,dfce0d3e-b5f7-45f3-99b2-783e9ab6c6cf,
stops,stop_name,zh-tw,則末,170 2,,,dfce0d3e-b5f7-45f3-99b2-783e9ab6c6cf,
stops,stop_name,ja,バイパス東口,171 1,,,3bae6170-c4d7-42be-a679-6cf8f3b2c79d,
stops,stop_name,ja-Hrkt,バイパスヒガシグチ,171 1,,,3bae6170-c4d7-42be-a679-6cf8f3b2c79d,
stops,stop_name,en,Bypass-higashiguchi,171 1,,,3bae6170-c4d7-42be-a679-6cf8f3b2c79d,
