service_id,date,exception_type
c3437b83-69eb-487a-bad1-21c84562626e,20260924,1
c3437b83-69eb-487a-bad1-21c84562626e,20260925,1
c3437b83-69eb-487a-bad1-21c84562626e,20260928,1
c3437b83-69eb-487a-bad1-21c84562626e,20260929,1
c3437b83-69eb-487a-bad1-21c84562626e,20260930,1
c3437b83-69eb-487a-bad1-21c84562626e,20261001,1
c3437b83-69eb-487a-bad1-21c84562626e,20261002,1
c3437b83-69eb-487a-bad1-21c84562626e,20261005,1
c3437b83-69eb-487a-bad1-21c84562626e,20261006,1
c3437b83-69eb-487a-bad1-21c84562626e,20261007,1
c3437b83-69eb-487a-bad1-21c84562626e,20261008,1
c3437b83-69eb-487a-bad1-21c84562626e,20261009,1
